Date,Average Difficulty,Active Addresses Count,Average Transaction Fees,Transactions Count,Block Count,Block Size (bytes)
2021-07-16,6.66E+15,570153,6.151380164,1199018,6339,368542438
2021-07-17,6.76E+15,548368,4.342239425,1164624,6357,369211899
2021-07-18,6.65E+15,535035,4.149906634,1168843,6371,378840470
2021-07-19,6.74E+15,583929,4.194285007,1195218,6435,409290160
2021-07-20,6.73E+15,588417,4.68728071,1192750,6339,399658970
2021-07-21,6.75E+15,602196,4.1327506,1195171,6414,395753004
2021-07-22,6.78E+15,592395,5.303403717,1202844,6422,379285592
2021-07-23,6.89E+15,614920,6.498585049,,6346,381163555
2021-07-24,6.90E+15,629545,3.94156904,,6457,387565672
2021-07-25,7.06E+15,568298,3.856962767,,6401,386685924
2021-07-26,7.15E+15,653888,6.895299084,,6338,393397821
2021-07-27,7.15E+15,734086,8.410669626,,6277,388447556
2021-07-28,7.24E+15,693819,9.123301717,,6291,392970012
2021-07-29,7.23E+15,630678,5.699796338,,6356,376826610
2021-07-30,7.03E+15,627398,6.974324148,,6267,370737182
2021-07-31,7.26E+15,617087,10.18068631,1212322,6298,378566742
2021-08-01,7.35E+15,611381,7.950753901,1190618,6314,409437181
2021-08-02,7.41E+15,648782,8.469231271,1269470,6396,416849743
2021-08-03,7.59E+15,599206,10.14232345,1219663,6346,416432972
2021-08-04,7.68E+15,605815,9.33602476,1223841,6322,443349071
2021-08-05,7.62E+15,527821,15.23786468,1159663,6349,453297005
2021-08-06,7.46E+15,528549,12.65777692,1212021,6451,473260537
2021-08-07,7.51E+15,515005,14.12704683,1198433,6549,454551015
2021-08-08,7.52E+15,528092,13.99444742,1184278,6496,468116751
2021-08-09,7.71E+15,515126,16.70675651,1218594,6505,482053898
2021-08-10,7.86E+15,521467,19.81387614,1212289,6507,505637239
2021-08-11,7.71E+15,524068,17.39704048,1234409,6401,474971119
2021-08-12,7.75E+15,527453,16.57845056,1195283,6510,471777532
2021-08-13,7.75E+15,522903,19.03477979,1197050,6474,505518373
2021-08-14,7.73E+15,500098,17.1142638,1159942,6500,507725733
2021-08-15,7.74E+15,490026,22.46359305,1125295,6420,480117072
2021-08-16,7.63E+15,542707,15.31191854,1253968,6500,464630970
2021-08-17,7.75E+15,530632,13.87466755,1252163,6516,471727029
2021-08-18,7.91E+15,513850,13.36285748,1201544,6399,437860184
2021-08-19,8.00E+15,563049,15.69207179,1255453,6565,451371575
2021-08-20,7.91E+15,562207,12.2726251,1260054,6459,437137629
2021-08-21,8.13E+15,529227,10.951294,1186758,6431,459351427
2021-08-22,8.08E+15,512239,10.96308912,1183893,6521,509608600
2021-08-23,7.98E+15,538782,17.73831559,1245624,6409,519068364
2021-08-24,8.12E+15,521034,22.45794821,1247051,6509,597811140
2021-08-25,8.22E+15,499357,27.59296433,1184780,6439,548239972
2021-08-26,8.27E+15,498866,26.48084395,1175063,6504,549995416
2021-08-27,8.29E+15,484938,39.50557912,1119072,6431,527768369
2021-08-28,8.20E+15,507969,28.72035816,1131721,6460,540870296
2021-08-29,8.20E+15,492973,31.04808807,1147150,6489,548423617
2021-08-30,8.34E+15,518591,33.4121262,1198993,6472,562534131
2021-08-31,8.44E+15,552052,38.55652993,1206314,6443,523251612
2021-09-01,8.31E+15,557665,46.8242789,1225104,6455,502808305
2021-09-02,8.52E+15,567055,35.01181441,1261258,6541,479626792
2021-09-03,8.61E+15,512274,52.32785507,1198777,6466,465348411
2021-09-04,8.54E+15,520029,40.75123671,1189085,6429,478198610
2021-09-05,8.70E+15,497386,40.42432606,1136467,6529,471727648
2021-09-06,8.74E+15,526972,39.81486391,1206493,6459,473606576
2021-09-07,8.75E+15,558575,55.4569889,1308071,6417,491281449
2021-09-08,8.82E+15,525185,49.25735277,1178449,6495,440308722
2021-09-09,8.77E+15,531349,47.40182184,1219850,6466,470927613
2021-09-10,8.84E+15,570844,28.09470825,1244706,6459,466793782
2021-09-11,8.93E+15,627703,17.7366599,1249438,6396,488690211
2021-09-12,9.06E+15,571553,18.66466245,1211328,6538,525450739
2021-09-13,8.93E+15,631801,22.8675602,1267491,6412,487802979
2021-09-14,8.88E+15,582577,24.10263272,1231240,6461,506358933
2021-09-15,8.93E+15,573832,21.85840339,1207590,6454,500262722
2021-09-16,8.93E+15,548934,27.33736104,1224358,6492,551180012
2021-09-17,8.93E+15,524420,22.62947305,1187578,6467,514722425
2021-09-18,9.06E+15,536379,17.00389082,1143196,6451,501667367
2021-09-19,9.06E+15,516798,21.18988367,1128226,6508,539257149
2021-09-20,9.04E+15,495260,23.55920917,1174559,6432,556911734
2021-09-21,9.24E+15,524491,24.68096751,1193295,6496,550325910
2021-09-22,9.12E+15,534706,18.89614798,1174030,6437,540747365
2021-09-23,8.95E+15,534322,25.0729144,1193053,6411,527142689
2021-09-24,9.07E+15,506370,19.43900756,1152685,6455,562233293
2021-09-25,9.23E+15,520156,13.13002881,1121078,6573,540924852
2021-09-26,9.25E+15,473720,20.9556406,1088537,6402,548531907
2021-09-27,9.17E+15,502883,44.54609664,1133903,6454,557427555
2021-09-28,9.08E+15,495483,23.93227483,1108122,6358,568892579
2021-09-29,9.10E+15,507213,21.3728584,1135869,6412,559669984
2021-09-30,9.11E+15,499027,31.66665772,1116157,6338,525502237
2021-10-01,9.23E+15,571555,24.84342353,1207263,6485,526692503
2021-10-02,9.36E+15,520148,20.37974309,1117899,6388,518905339
2021-10-03,9.29E+15,522883,19.13837463,1130224,6363,576633407
2021-10-04,9.25E+15,495269,31.57559421,1121513,6366,573538668
2021-10-05,9.54E+15,562664,39.16774713,1235674,6411,587846453
2021-10-06,9.47E+15,663598,40.33534019,1337833,6427,558258168
2021-10-07,9.50E+15,629638,39.37027166,1344295,6324,516946020
2021-10-08,9.63E+15,600444,36.22741121,1287034,6417,525211866
2021-10-09,9.47E+15,585764,24.19943833,1191856,6349,494133800
2021-10-10,9.43E+15,537498,26.0939991,1137901,6375,481081655
2021-10-11,9.64E+15,538819,33.36754898,1183486,6382,492408010
2021-10-12,9.67E+15,546485,26.90069873,1203566,6353,498857478
2021-10-13,9.75E+15,531986,30.82177475,1189854,6320,501905928
2021-10-14,9.64E+15,554284,41.9554228,1227097,6330,460152582
2021-10-15,9.40E+15,556422,46.34836322,1302993,6318,488632201
2021-10-16,9.53E+15,583224,28.43544141,1181031,6446,438132200
2021-10-17,9.56E+15,551919,25.90170714,1144184,6385,453213636
2021-10-18,9.61E+15,571995,41.30549365,1197673,6316,444865592
2021-10-19,9.55E+15,590942,24.11761957,1243503,6440,455774453
2021-10-20,9.71E+15,617868,27.10567655,1259885,6354,445404880
2021-10-21,9.73E+15,614827,31.97357783,1277275,6487,469158446
2021-10-22,9.86E+15,599969,28.63853006,1256044,6411,469097613
2021-10-23,9.81E+15,613429,22.88434915,1235169,6348,458908315
2021-10-24,9.91E+15,597173,24.70532633,1261312,6359,455152193
2021-10-25,1.01E+16,601354,33.12107302,1299495,6418,458849384
2021-10-26,1.02E+16,611278,39.35928974,1344772,6414,447778731
2021-10-27,1.02E+16,619065,49.44192578,1370504,6345,440433375
2021-10-28,1.00E+16,692895,54.30571606,1510502,6408,432037883
2021-10-29,1.01E+16,711170,53.550021,1456333,6368,408374089
2021-10-30,1.02E+16,659890,51.15566824,1379095,6345,396004915
2021-10-31,1.01E+16,627758,49.26999925,1304184,6317,402667611
2021-11-01,1.03E+16,659286,51.82553955,1341733,6423,420334921
2021-11-02,1.05E+16,676773,58.01980192,1395656,6308,415535368
2021-11-03,1.05E+16,698046,53.39282325,1417221,6385,416876460
2021-11-04,1.03E+16,667720,48.5197674,1352186,6282,405150975
2021-11-05,1.03E+16,653773,45.76268954,1339661,6446,406332432
2021-11-06,1.04E+16,626350,42.05730153,1255921,6339,399182136
2021-11-07,1.05E+16,635935,36.51933884,1276998,6452,409029787
2021-11-08,1.07E+16,652986,46.67759298,1329018,6346,403306377
2021-11-09,1.09E+16,615664,62.15294431,1334145,6372,427533779
2021-11-10,1.06E+16,667074,56.50804843,1390746,6382,434798928
2021-11-11,1.10E+16,648382,56.81625793,1347643,6373,407898241
2021-11-12,1.09E+16,643078,52.22263829,1345131,6421,397037354
2021-11-13,1.12E+16,645915,47.06611794,1300464,6326,408939073
2021-11-14,1.10E+16,643454,41.16215693,1275744,6345,411628527
2021-11-15,1.12E+16,606036,54.62438633,1289636,6319,431699193
2021-11-16,1.10E+16,609879,47.35130909,1310153,6254,447563929
2021-11-17,1.12E+16,695412,42.55166366,1353219,6390,452303144
2021-11-18,1.15E+16,591159,44.89933165,1284250,6372,435826133
2021-11-19,1.11E+16,609855,41.4854457,1255788,6232,436238150
2021-11-20,1.10E+16,557040,39.70466189,1160128,6295,423156298
2021-11-21,1.09E+16,607664,36.46728191,1260939,6287,457298874
2021-11-22,1.11E+16,546021,50.07970073,1221508,6367,465666135
2021-11-23,1.12E+16,580961,47.07004536,1264994,6339,460015332
2021-11-24,1.13E+16,603667,41.46405794,1342491,6304,460061715
2021-11-25,1.08E+16,593204,43.15958689,1301578,6303,438956693
2021-11-26,1.06E+16,600397,35.53796726,1297524,6218,445810085
2021-11-27,1.08E+16,550278,40.90909968,1213284,6386,452505300
2021-11-28,1.11E+16,527847,43.26326878,1135653,6256,448020357
2021-11-29,1.12E+16,600953,43.48445967,1247688,6207,445710528
2021-11-30,1.11E+16,626327,53.92191757,1280926,6259,439293132
2021-12-01,1.14E+16,580964,51.25909945,1221643,6237,429894177
2021-12-02,1.16E+16,608130,41.75651292,1265286,6246,435582139
2021-12-03,1.15E+16,565387,37.86981944,1211488,6294,417248391
2021-12-04,1.15E+16,552443,47.6214595,1235697,6177,433823691
2021-12-05,1.17E+16,827717,30.87894771,1386491,6228,432774002
2021-12-06,1.18E+16,590753,37.50008282,1244773,6273,424075676
2021-12-07,1.19E+16,596212,33.18143841,1224771,6266,409408851
2021-12-08,1.19E+16,646034,27.52867822,1296307,6225,434259185
2021-12-09,1.18E+16,607680,28.1688885,1251338,6282,430675074
2021-12-10,1.13E+16,615403,30.17121412,1237735,6427,435796240
2021-12-11,1.12E+16,580530,26.28804497,1199384,6488,434690961
2021-12-12,1.13E+16,597667,23.00408338,1181898,6523,432776840
2021-12-13,1.17E+16,610120,27.06788192,1242978,6486,469838962
2021-12-14,1.19E+16,617852,25.32522987,1214900,6391,456263863
2021-12-15,1.17E+16,607024,29.16843687,1258462,6478,453432038
2021-12-16,1.16E+16,601544,35.85048927,1155456,6397,410469506
2021-12-17,1.14E+16,615024,30.88856218,1270355,6468,475389866
2021-12-18,1.17E+16,567904,23.10241351,1159873,6508,491319976
2021-12-19,1.17E+16,565356,22.28934596,1137581,6453,438439164
2021-12-20,1.18E+16,591471,23.89241148,1201239,6545,457188157
2021-12-21,1.20E+16,597366,23.29339185,1203638,6442,443507529
2021-12-22,1.18E+16,628067,25.6788922,1233315,6426,441445855
2021-12-23,1.18E+16,593941,28.27331979,1245242,6415,463745298
2021-12-24,1.18E+16,629178,23.08483794,1298329,6468,466649157
2021-12-25,1.17E+16,609519,22.90063875,1299519,6460,466645704
2021-12-26,1.17E+16,592617,19.28631963,1206942,6467,462799082
2021-12-27,1.18E+16,621785,25.95552023,1252037,6477,510550850
2021-12-28,1.18E+16,595033,31.93152671,1241032,6442,513354766
2021-12-29,1.19E+16,564075,36.77989589,1252468,6519,544165604
2021-12-30,1.21E+16,602455,32.47112,1255688,6432,518926103
2021-12-31,1.18E+16,578541,28.27912078,1214585,6379,504910137
2022-01-01,1.17E+16,581311,26.03046537,1180989,6506,509255917
2022-01-02,1.19E+16,551999,34.04457684,1158900,6495,552464870
2022-01-03,1.22E+16,591355,32.81553725,1209173,6461,564881303
2022-01-04,1.23E+16,601545,41.16871516,1221316,6494,539922169
2022-01-05,1.23E+16,632108,41.64257471,1249628,6460,563448135
2022-01-06,1.22E+16,607698,37.60128072,1212495,6392,541513070
2022-01-07,1.19E+16,589284,40.2398588,1188490,6423,557196513
2022-01-08,1.17E+16,596126,31.03407273,1183873,6525,593076059
2022-01-09,1.24E+16,534490,43.45119862,1108322,6505,643140963
2022-01-10,1.21E+16,524871,52.14061602,1233195,6422,609882024
2022-01-11,1.20E+16,591387,46.67047236,1277649,6527,614225934
2022-01-12,1.23E+16,634923,51.23713181,1283346,6457,551461170
2022-01-13,1.23E+16,658809,41.74052238,1282921,6438,577048079
2022-01-14,1.24E+16,593127,50.68361958,1218460,6439,583388211
2022-01-15,1.19E+16,616539,38.08535967,1174849,6486,586423968
2022-01-16,1.21E+16,591291,37.74863911,1162954,6504,590979462
2022-01-17,1.22E+16,592964,38.66155688,1198719,6468,595415276
2022-01-18,1.25E+16,584160,33.0444639,1169526,6462,588285379
2022-01-19,1.23E+16,606824,32.0826223,1223143,6473,564390029
2022-01-20,1.23E+16,591926,37.66600761,1190018,6489,519524946
2022-01-21,1.25E+16,567602,39.19636661,1189898,6393,563314589
2022-01-22,1.26E+16,566831,32.46610429,1204920,6556,569338887
2022-01-23,1.26E+16,541675,28.7013477,1077884,6456,525564800
2022-01-24,1.24E+16,550405,29.79681735,1147109,6449,563913444
2022-01-25,1.22E+16,571546,29.02416141,1177640,6460,576894767
2022-01-26,1.27E+16,559575,29.95794379,1146116,6427,581863738
2022-01-27,1.26E+16,537712,32.52450704,1133684,6494,608092921
2022-01-28,1.25E+16,563346,30.7867985,1137559,6472,556676429
2022-01-29,1.26E+16,564640,26.12855871,1147157,6461,572057411
2022-01-30,1.25E+16,581902,28.27895983,1183850,6539,591439410
2022-01-31,1.26E+16,603863,27.12167305,1177345,6462,557625639
2022-02-01,1.28E+16,596581,36.47607504,1173199,6501,585956982
2022-02-02,1.29E+16,582513,34.9219157,1152665,6454,600951707
2022-02-03,1.24E+16,564023,28.96450923,1111215,6423,568860088
2022-02-04,1.26E+16,600858,27.28244681,1168994,6556,557516048
2022-02-05,1.28E+16,664335,33.29878701,1235023,6387,530563900
2022-02-06,1.28E+16,631737,19.55558669,1173884,6539,523200558
2022-02-07,1.26E+16,607609,30.97764374,1163338,6461,567954136
2022-02-08,1.28E+16,610324,23.71971293,1180780,6430,551114260
2022-02-09,1.29E+16,618615,25.45523212,1205889,6477,563203703
2022-02-10,1.29E+16,623465,28.03630368,1205676,6438,583181800
2022-02-11,1.25E+16,628136,18.75679472,1183966,6520,591282721
2022-02-12,1.28E+16,593931,17.39665127,1114648,6471,546800017
2022-02-13,1.30E+16,609735,14.89399164,1115296,6470,567103570
2022-02-14,1.30E+16,616654,16.17972853,1147522,6451,574031605
2022-02-15,1.29E+16,603712,20.57874209,1192633,6520,600580210
2022-02-16,1.27E+16,574474,21.65543547,1194693,6410,611760978
2022-02-17,1.27E+16,571834,19.59471022,1141997,6476,645480065
2022-02-18,1.28E+16,532858,21.32891635,1252754,6418,633989022
2022-02-19,1.27E+16,560678,16.96115457,1150162,6407,651926373
2022-02-20,1.26E+16,573520,14.71361927,1343869,6518,667110169
2022-02-21,1.29E+16,539818,20.66116199,1134349,6434,766402535
2022-02-22,1.27E+16,550465,20.59083349,1129213,6463,648477537
2022-02-23,1.27E+16,579758,22.43755416,1147632,6487,641316115
2022-02-24,1.26E+16,581028,19.64509608,1181182,6485,618213888
2022-02-25,1.28E+16,596416,15.76616273,1137898,6430,635807837
2022-02-26,1.26E+16,623438,12.95811794,1167802,6460,603169683
2022-02-27,1.30E+16,582204,10.65952538,1125065,6488,589261708
2022-02-28,1.27E+16,559825,19.53679535,1108112,6424,575581832
2022-03-01,1.28E+16,591291,15.60500145,1161564,6495,587134418
2022-03-02,1.29E+16,615640,13.93721498,1191369,6404,613429258
2022-03-03,1.26E+16,603658,12.55894877,1167187,6451,615287940
2022-03-04,1.27E+16,606642,11.17513517,1167450,6496,559262146
2022-03-05,1.26E+16,570464,9.291396777,1077981,6376,509834318
2022-03-06,1.26E+16,588893,11.29730463,1123245,6421,520930053
2022-03-07,1.22E+16,604546,9.423604862,1174568,6446,550350568
2022-03-08,1.26E+16,662169,10.34901699,1195626,6392,558156748
2022-03-09,1.24E+16,636799,9.254508102,1178322,6508,569175589
2022-03-10,1.28E+16,705373,7.51769102,1229591,6480,560367939
2022-03-11,1.27E+16,587449,7.554787837,1119334,6331,568717211
2022-03-12,1.30E+16,603453,5.968790825,1120627,6509,554493264
2022-03-13,1.28E+16,554863,8.538717612,1041827,6327,547130214
2022-03-14,1.27E+16,565714,8.248666141,1097913,6458,572616788
2022-03-15,1.26E+16,637928,8.587177724,1190207,6405,568365247
2022-03-16,1.28E+16,688364,9.67166051,1236011,6391,566206243
2022-03-17,1.27E+16,576395,17.3137241,1174532,6426,533144240
2022-03-18,1.28E+16,708138,15.72971347,1265944,6418,534601180
2022-03-19,1.30E+16,602553,8.472035426,1127607,6449,521029145
2022-03-20,1.28E+16,589914,7.290872894,1119066,6426,559291754
2022-03-21,1.31E+16,622972,8.799129897,1162829,6407,551899932
2022-03-22,1.28E+16,662272,10.79234205,1220571,6446,566441854
2022-03-23,1.29E+16,615399,10.39605515,1164437,6440,575153439
2022-03-24,1.28E+16,591503,14.06188981,1151969,6424,552465865
2022-03-25,1.31E+16,587956,13.06101454,1146814,6424,550926267
2022-03-26,1.29E+16,598767,9.395842241,1123878,6407,512992223
2022-03-27,1.28E+16,589699,18.08551524,1122675,6395,525002786
2022-03-28,1.31E+16,600049,26.07807961,1218023,6463,536611609
2022-03-29,1.30E+16,606800,14.22168382,1199899,6452,535359112
2022-03-30,1.32E+16,578061,15.95912967,1152200,6394,535483408
2022-03-31,1.30E+16,588466,15.14955434,1167121,6414,549805281
2022-04-01,1.31E+16,565448,20.02771781,1159493,6431,559661678
2022-04-02,1.31E+16,540620,19.88513022,1094668,6357,568848717
2022-04-03,1.31E+16,533295,19.75216621,1060779,6426,591929610
2022-04-04,1.31E+16,522070,20.89216415,1105170,6323,576219852
2022-04-05,1.31E+16,542185,42.59901261,1087129,6436,576687351
2022-04-06,1.31E+16,553414,17.20177652,1127174,6418,607426707
2022-04-07,1.32E+16,545394,20.92405344,1127793,6422,655691373
2022-04-08,1.33E+16,539722,16.58057649,1104419,6338,637665541
2022-04-09,1.31E+16,568480,11.25371654,1085399,6429,592869097
2022-04-10,1.31E+16,564605,12.83423382,1104239,6401,623245466
2022-04-11,1.34E+16,547340,13.07695712,1113264,6447,603955436
2022-04-12,1.30E+16,531997,13.38392267,1112524,6446,598401063
2022-04-13,1.33E+16,511891,14.17132819,1067983,6312,585925949
2022-04-14,1.32E+16,553039,13.92327646,1117285,6408,595816358
2022-04-15,1.31E+16,550350,11.42039772,1110994,6421,570389415
2022-04-16,1.31E+16,548321,10.92094181,1059286,6404,562322615
2022-04-17,1.35E+16,528864,8.63517916,1043251,6431,589320361
2022-04-18,1.36E+16,555386,10.79429217,1103439,6350,589809943
2022-04-19,1.35E+16,651248,11.21304285,1214496,6409,592824350
2022-04-20,1.32E+16,655982,18.55579316,1241534,6424,627294937
2022-04-21,1.35E+16,544778,16.60911846,1119925,6290,574187980
2022-04-22,1.34E+16,572977,14.89303894,1144822,6414,605378675
2022-04-23,1.37E+16,540860,9.638003033,1051478,6371,574260323
2022-04-24,1.36E+16,559201,9.578762681,1071778,6373,610588770
2022-04-25,1.36E+16,559294,14.66377293,1149227,6342,602492050
2022-04-26,1.33E+16,564644,12.0491399,1125250,6320,568196729
2022-04-27,1.32E+16,572914,13.53016614,1161504,6381,622361465
2022-04-28,1.33E+16,567859,13.83569038,1155514,6348,575988145
2022-04-29,1.33E+16,556136,12.84796818,1168081,6376,565874226
2022-04-30,1.36E+16,555824,11.11143856,1211671,6348,541334173
2022-05-01,1.38E+16,516315,200.2716771,1154787,6381,559897361
2022-05-02,1.38E+16,508840,17.77124327,1112065,6358,548989651
2022-05-03,1.40E+16,508628,16.02748535,1077506,6337,572265708
2022-05-04,1.39E+16,557483,13.4496337,1102254,6258,564689128
2022-05-05,1.39E+16,593852,14.99501966,1187804,6295,585115842
2022-05-06,1.38E+16,557020,13.10390811,1116562,6305,582334502
2022-05-07,1.38E+16,536754,8.260690477,1051489,6258,521147201
2022-05-08,1.40E+16,560545,6.512954332,1087198,6333,506546533
2022-05-09,1.44E+16,558480,12.33964976,1158340,6195,567458824
2022-05-10,1.40E+16,576971,11.8876219,1202934,6208,610255339
2022-05-11,1.43E+16,520755,24.73088371,1210708,6338,633727772
2022-05-12,1.42E+16,658063,31.20404623,1327755,6188,612391576
2022-05-13,1.45E+16,695592,11.75372952,1342405,6367,563548041
2022-05-14,1.41E+16,567898,7.096355812,1139785,6237,542396873
2022-05-15,1.44E+16,549378,5.19536428,1089441,6289,554796754
2022-05-16,1.42E+16,573393,4.935235979,1124352,6288,567469633
2022-05-17,1.42E+16,546737,6.726466067,1135718,6285,652462534
2022-05-18,1.44E+16,605318,4.785374202,1177913,6246,560905478
2022-05-19,1.46E+16,538887,5.244258933,1093367,6112,571705821
2022-05-20,1.46E+16,525098,5.374964145,1112811,6154,573935114
2022-05-21,1.47E+16,539738,4.269319778,1094539,6160,605546135
2022-05-22,1.43E+16,512641,4.619288991,1055644,6122,618169231
2022-05-23,1.44E+16,516479,5.00085554,1085863,6219,588202960
2022-05-24,1.46E+16,529362,5.417414958,1100715,6074,598500287
2022-05-25,1.44E+16,508395,6.325360428,1094639,6165,633978416
2022-05-26,1.42E+16,474790,8.062977614,1071180,6092,687245210
2022-05-27,1.46E+16,494940,6.816254501,1093469,6218,618243706
2022-05-28,1.43E+16,540980,3.731228866,1069802,6166,593458267
2022-05-29,1.45E+16,525080,3.809360018,1065407,6157,690445079
