2/24/2018,3.00738E+12,690001,5.829623675,153121,145,1014176.6
2/25/2018,3.00738E+12,526879,2.74474017,143945,171,699013.269
2/26/2018,3.00738E+12,688379,2.519270457,191999,141,1012541.773
2/27/2018,3.00738E+12,699046,2.469950874,215369,160,1009827.113
2/28/2018,3.00738E+12,817155,2.850952684,190181,155,1058861.045
3/1/2018,3.00738E+12,821011,2.39019193,236700,165,1070325.897
3/2/2018,3.00738E+12,752300,2.363088255,192887,156,859637.641
3/3/2018,3.00738E+12,934083,2.462741309,179832,180,977348.15
3/4/2018,3.00738E+12,792569,2.389821421,154847,148,1001249.459
3/5/2018,3.24309E+12,857168,2.556155293,205776,149,1017820.195
3/6/2018,3.29061E+12,834323,1.907209814,208778,156,1018661.212
3/7/2018,3.29061E+12,922143,1.607780865,212833,157,1026472.096
3/8/2018,3.29061E+12,903578,1.700509651,189879,162,1017121.667
3/9/2018,3.29061E+12,888997,1.627343935,202179,146,1026402.418
3/10/2018,3.29061E+12,803717,2.633715707,149505,140,1016832.586
3/11/2018,3.29061E+12,889324,2.132039077,157234,153,1011055.163
3/12/2018,3.29061E+12,828676,1.616805113,185230,161,931086.4845
3/13/2018,3.29061E+12,773506,2.840592384,199201,158,902699.6835
3/14/2018,3.29061E+12,580666,1.566682999,193089,144,753239.4375
3/15/2018,3.29061E+12,602746,1.484397177,201087,144,751657.5278
3/16/2018,3.29061E+12,601517,1.322655985,188256,156,690360.891
3/17/2018,3.29061E+12,452543,1.105115695,151432,149,505991.1611
3/18/2018,3.38739E+12,535510,1.256510282,164511,151,696158.9272
3/19/2018,3.46254E+12,587514,1.368614566,193494,155,683404.4968
3/20/2018,3.46254E+12,567891,1.448210954,193222,127,790159.8268
3/21/2018,3.46254E+12,586910,1.397186376,199262,152,689349.2763
3/22/2018,3.46254E+12,577941,1.304676603,180421,143,774839.7413
3/23/2018,3.46254E+12,619608,1.285689776,177341,133,824847.2632
3/24/2018,3.46254E+12,543804,1.193212127,159401,156,603131.9872
3/25/2018,3.46254E+12,454187,1.272432049,137632,135,583194.1259
3/26/2018,3.46254E+12,582295,1.177532271,187477,150,710985.7
3/27/2018,3.46254E+12,598612,1.139954487,185428,152,763152.5789
3/28/2018,3.46254E+12,552755,1.083226263,181035,135,726814.0296
3/29/2018,3.46254E+12,559619,1.000038203,189556,152,671348.0921
3/30/2018,3.46254E+12,571020,0.953264245,183947,162,627189.3272
3/31/2018,3.46254E+12,475498,0.934626333,149294,128,670956.3672
4/1/2018,3.49579E+12,425276,0.918475775,133901,162,452283.3086
4/2/2018,3.51106E+12,485666,0.894376424,167141,156,561177.8462
4/3/2018,3.51106E+12,605514,0.937331268,203600,163,691802.4969
4/4/2018,3.51106E+12,565002,0.908123264,183926,147,717796.6939
4/5/2018,3.51106E+12,534893,0.913931419,181407,156,643346.1795
4/6/2018,3.51106E+12,631476,1.333948599,169899,138,815548.8116
4/7/2018,3.51106E+12,502038,1.207724155,155865,180,541364.95
4/8/2018,3.51106E+12,414992,1.06013,139770,161,442152.4224
4/9/2018,3.51106E+12,535496,0.857650497,174115,147,734221.3129
4/10/2018,3.51106E+12,569509,0.841850789,188256,164,680500.7866
4/11/2018,3.51106E+12,533732,0.863865746,179955,161,629347.1553
4/12/2018,3.51106E+12,629328,1.338443585,216526,154,842492.2792
4/13/2018,3.51106E+12,638968,1.322793225,213311,165,711264.697
4/14/2018,3.80817E+12,502546,1.178188759,165043,137,817580.0438
4/15/2018,3.83932E+12,590187,1.168582112,170677,163,847182.7791
4/16/2018,3.83932E+12,721332,1.049673703,194303,141,946671.9716
4/17/2018,3.83932E+12,614295,1.024018372,204094,162,735669.216
4/18/2018,3.83932E+12,588686,1.028068869,200441,160,672658.1875
4/19/2018,3.83932E+12,657714,1.075556064,215282,178,635094.2079
4/20/2018,3.83932E+12,661833,1.236939583,210669,137,835095.9708
4/21/2018,3.83932E+12,602722,1.296981463,191121,159,744424.2327
4/22/2018,3.83932E+12,502665,1.114800846,168980,160,554600.1188
4/23/2018,3.83932E+12,642298,1.135937617,227377,153,762481.1046
4/24/2018,3.83932E+12,776436,2.539618037,253956,159,970912.2013
4/25/2018,3.83932E+12,701507,3.819539986,217684,123,1062137.203
4/26/2018,3.83932E+12,661663,2.879984955,217258,141,885745.1206
4/27/2018,3.94999E+12,674680,2.310678264,212647,142,956030.2042
4/28/2018,4.02206E+12,541764,1.90568736,194970,128,817049.9063
4/29/2018,4.02206E+12,549120,1.812392222,183812,158,631319.8481
4/30/2018,4.02206E+12,645424,1.569613037,215603,155,751843.929
5/1/2018,4.02206E+12,634217,1.452822953,198167,158,673781.7532
5/2/2018,4.02206E+12,673769,1.678286227,210896,140,869631.0214
5/3/2018,4.02206E+12,660104,1.683923023,227954,151,883674.1192
5/4/2018,4.02206E+12,710689,1.753787855,224579,138,975988.1594
5/5/2018,4.02206E+12,606625,1.561189513,195965,161,703961.5404
5/6/2018,4.02206E+12,535825,1.713789285,172671,137,767873.1825
5/7/2018,4.02206E+12,662775,1.637781355,204816,150,865620.3333
5/8/2018,4.02206E+12,665870,1.470407377,219628,139,924526.4101
5/9/2018,4.02206E+12,603396,1.349930589,204710,160,721321.8188
5/10/2018,4.02206E+12,633729,1.153579471,215367,154,754205.3831
5/11/2018,4.14292E+12,772234,1.551294505,207053,127,1072543.843
5/12/2018,4.14388E+12,563749,1.314963614,181270,165,625552.4364
5/13/2018,4.14388E+12,488836,1.279944559,159530,148,580282.6149
5/14/2018,4.14388E+12,641192,1.456317154,211328,132,879085.3561
5/15/2018,4.14388E+12,624136,1.507434872,208197,146,771174.863
5/16/2018,4.14388E+12,617403,1.284432712,213978,179,619517.4469
5/17/2018,4.14388E+12,635676,2.477709761,190427,132,877620.1212
5/18/2018,4.14388E+12,701918,2.544294927,216419,148,835032.7095
5/19/2018,4.14388E+12,500408,1.473475006,167502,154,563280.9416
5/20/2018,4.14388E+12,483041,1.323166083,159863,144,574532.4097
5/21/2018,4.14388E+12,620329,1.300337333,201185,157,740171.4713
5/22/2018,4.14388E+12,595706,1.047939597,207023,151,712320.1192
5/23/2018,4.14388E+12,636565,1.039252363,222546,162,741020.7099
5/24/2018,4.22484E+12,559734,1.094758138,202902,143,713274.0699
5/25/2018,4.30695E+12,624713,1.145669213,198774,176,632231.642
5/26/2018,4.30695E+12,459370,1.047565866,155834,162,480068.6852
5/27/2018,4.30695E+12,441802,0.983798642,143384,164,450203.5854
5/28/2018,4.30695E+12,598556,1.164588359,192951,156,730313.4679
5/29/2018,4.30695E+12,600021,0.966063459,204915,139,820264.3741
5/30/2018,4.30695E+12,596173,0.814507971,204891,174,628768.3506
5/31/2018,4.30695E+12,620191,0.790702327,206264,170,700889.8118
6/1/2018,4.30695E+12,683588,0.734166718,201858,166,710959.8133
6/2/2018,4.30695E+12,524370,0.709325319,175813,152,626341.5789
6/3/2018,4.30695E+12,542740,0.725059365,167198,163,796502.4294
6/4/2018,4.30695E+12,694350,0.741557897,205524,183,1053916.41
6/5/2018,4.4337E+12,655014,0.659939676,214242,175,848463.4343
6/6/2018,4.9407E+12,653426,0.722358142,207161,147,992415.1361
6/7/2018,4.9407E+12,635530,0.762435944,207335,143,1082316.483
6/8/2018,4.9407E+12,640966,0.684699953,197681,145,869963.2138
6/9/2018,4.9407E+12,503993,0.819361851,176022,143,646597.7552
6/10/2018,4.9407E+12,527886,0.629473343,178072,127,753630.9134
6/11/2018,4.9407E+12,586393,0.805973387,213701,140,793454.6571
6/12/2018,4.9407E+12,662032,0.653748697,216723,145,1063113.331
6/13/2018,4.9407E+12,660241,1.125472445,212718,143,907441.7552
6/14/2018,4.9407E+12,586144,0.884895667,212115,153,752277.2484
6/15/2018,4.9407E+12,613937,0.708918689,201252,153,785130.1699
6/16/2018,4.9407E+12,434955,0.686777666,155858,166,464916.1566
6/17/2018,4.9407E+12,439145,1.02800647,145540,157,493966.3694
6/18/2018,4.9407E+12,569167,0.597679255,194397,164,642535.9756
6/19/2018,5.02896E+12,628857,3.247994211,192770,155,932943.0774
6/20/2018,5.0775E+12,590701,6.645540681,199288,155,1074776.013
6/21/2018,5.0775E+12,556428,2.477136363,200306,170,610253.2471
6/22/2018,5.0775E+12,616964,2.024786473,202454,151,789367.053
6/23/2018,5.0775E+12,473376,1.198109825,159934,160,525367.7813
6/24/2018,5.0775E+12,465159,1.047114128,160718,171,492698.2924
6/25/2018,5.0775E+12,618481,1.081132081,202227,157,932559.6497
6/26/2018,5.0775E+12,601757,1.015459593,189209,146,1071429.164
6/27/2018,5.0775E+12,591319,1.045050407,189544,121,1088478.62
6/28/2018,5.0775E+12,566389,0.842838313,195746,157,690595.2357
6/29/2018,5.0775E+12,584573,0.8617839,194630,151,747647.1391
6/30/2018,5.0775E+12,560237,0.828563012,177709,141,975741.773
7/1/2018,5.0775E+12,476547,0.688984023,153443,147,690056.4694
7/2/2018,5.18304E+12,662310,0.771567538,206702,141,1017749.631
7/3/2018,5.36368E+12,655359,0.829746034,217338,116,1113472.56
7/4/2018,5.36368E+12,594400,0.690992156,201935,134,915858.1493
7/5/2018,5.36368E+12,555588,0.64974533,202507,137,791187.8175
7/6/2018,5.36368E+12,640591,0.708560433,200485,160,682979.5375
7/7/2018,5.36368E+12,460458,0.674723161,164668,156,521839.2308
7/8/2018,5.36368E+12,501981,0.666223367,157910,158,609900.9873
7/9/2018,5.36368E+12,627774,0.63658534,206977,136,1063791.022
7/10/2018,5.36368E+12,669373,0.668165309,215433,149,971337.0671
7/11/2018,5.36368E+12,636817,0.644998946,201326,135,1033116.711
7/12/2018,5.36368E+12,923421,0.561630972,207840,141,1154370.078
7/13/2018,5.36368E+12,941540,0.587128585,206358,143,1118408.902
7/14/2018,5.36368E+12,793757,0.528961871,175324,133,1151759.556
7/15/2018,5.36368E+12,502106,0.606312963,158295,133,753377.0451
7/16/2018,5.36368E+12,602482,0.753014746,213849,120,967369.0167
7/17/2018,5.1938E+12,681518,0.79379885,232829,159,904620.6352
7/18/2018,5.17867E+12,762246,0.985917294,233249,174,1044844.523
7/19/2018,5.17867E+12,626926,0.955121897,225038,171,715650.1813
7/20/2018,5.17867E+12,653321,0.751270561,226470,154,819078.0974
7/21/2018,5.17867E+12,511119,0.694200939,186978,137,719470.9197
7/22/2018,5.17867E+12,459458,0.651770827,167495,182,452567.4176
7/23/2018,5.17867E+12,716690,0.883517827,229101,166,903410.3373
7/24/2018,5.17867E+12,717759,0.962283897,259522,159,917118.0314
7/25/2018,5.17867E+12,771199,0.875402856,248976,177,950976.791
7/26/2018,5.17867E+12,641543,0.818923292,230206,165,774011.6061
7/27/2018,5.17867E+12,721812,0.736639799,232444,167,894429.1317
7/28/2018,5.17867E+12,545883,0.732649558,181696,145,732987.9517
7/29/2018,5.61846E+12,494042,0.767310029,172401,170,548990.8882
7/30/2018,5.94944E+12,638966,0.866840604,231060,134,914437.8134
7/31/2018,5.94944E+12,696566,0.813572362,243458,147,965035.8027
8/1/2018,5.94944E+12,698015,0.672205599,238104,150,983721.0067
8/2/2018,5.94944E+12,622521,0.852361537,222669,153,786494.5033
8/3/2018,5.94944E+12,694601,0.74375229,232465,166,841941.9036
8/4/2018,5.94944E+12,547308,0.627361905,192558,176,580275.6591
8/5/2018,5.94944E+12,495532,0.557544267,171233,160,580368.4063
8/6/2018,5.94944E+12,651894,0.562707018,219051,131,1056716.893
8/7/2018,5.94944E+12,710766,0.539616238,236513,151,1017125.298
8/8/2018,5.94944E+12,634443,0.552912806,229381,157,793225.8217
8/9/2018,5.94944E+12,636143,0.610780997,224091,149,810650.9866
8/10/2018,5.94944E+12,656819,0.558221984,224863,176,792975.0909
8/11/2018,6.21078E+12,523641,0.500021062,192213,170,606947.9765
8/12/2018,6.38932E+12,486939,0.486426868,168546,155,594230.0581
8/13/2018,6.38932E+12,602328,0.566945559,217348,150,895554.8267
8/14/2018,6.38932E+12,672592,0.658861041,252662,136,1030743.757
8/15/2018,6.38932E+12,677460,0.567143607,246292,161,789527.5404
8/16/2018,6.38932E+12,621029,0.661572571,231430,158,766615.6076
8/17/2018,6.38932E+12,650774,0.682430719,235627,152,831161.5592
8/18/2018,6.38932E+12,498238,0.55539483,189867,160,589781.2625
8/19/2018,6.38932E+12,502449,0.666607697,160808,145,599147.0069
8/20/2018,6.38932E+12,639365,0.842725169,219696,150,833749.5533
8/21/2018,6.38932E+12,589991,0.739921892,219552,148,786610.4122
8/22/2018,6.38932E+12,622189,0.66974495,224396,160,755553.9625
8/23/2018,6.38932E+12,574017,0.579423518,217634,149,772459.8322
8/24/2018,6.51661E+12,633016,0.581542096,221813,146,827815.2603
8/25/2018,6.72723E+12,540988,0.728696641,194213,135,754832.7185
8/26/2018,6.72723E+12,495145,1.083906138,170466,173,562837.6185
8/27/2018,6.72723E+12,675295,0.994941397,227920,185,714494.5514
8/28/2018,6.72723E+12,676219,1.357544325,236793,153,893403.366
8/29/2018,6.72723E+12,643056,0.701307219,235130,139,879795.8561
8/30/2018,6.72723E+12,626114,0.715479091,233686,154,823481.4026
8/31/2018,6.72723E+12,658225,0.750114918,238587,155,815922.329
9/1/2018,6.72723E+12,556577,0.641104224,211324,151,763355.9603
9/2/2018,6.72723E+12,491997,0.644422957,184405,144,644199.375
9/3/2018,6.72723E+12,616107,0.645202443,224964,144,851841.5208
9/4/2018,6.72723E+12,646393,0.765660703,239053,126,984014.6984
9/5/2018,6.72723E+12,644928,0.887121597,239620,132,990600.0227
9/6/2018,6.72723E+12,659910,0.800566809,251946,150,880256.5667
9/7/2018,6.98078E+12,694327,0.775864656,230315,152,891569.9934
9/8/2018,7.0192E+12,541935,0.574750089,204695,150,709052.4867
9/9/2018,7.0192E+12,506971,0.601997466,189529,163,617593.9018
9/10/2018,7.0192E+12,620579,0.567667012,222834,135,918048.8148
9/11/2018,7.0192E+12,642145,0.61276629,235440,141,919239.1702
9/12/2018,7.0192E+12,602958,0.646174046,234777,168,713590.9881
9/13/2018,7.0192E+12,618775,0.561556237,238597,148,837779.7905
9/14/2018,7.0192E+12,615099,0.612552387,222661,132,1062390.697
9/15/2018,7.0192E+12,547938,0.488319002,207837,140,766246.3143
9/16/2018,7.0192E+12,479019,0.479317373,183118,139,640531.7122
9/17/2018,7.0192E+12,616149,0.451943177,234503,135,886529.9037
9/18/2018,7.0192E+12,640750,0.493496267,243846,142,940334.1197
9/19/2018,7.0192E+12,638350,0.435524031,254819,156,815944.0449
9/20/2018,7.03566E+12,628755,0.46817307,256241,154,818865.539
9/21/2018,7.15263E+12,713347,0.635493492,271751,144,1009386
9/22/2018,7.15263E+12,550844,0.557007566,219158,155,715676.1097
9/23/2018,7.15263E+12,524121,0.478236619,207166,150,674971.0667
9/24/2018,7.15263E+12,601707,0.430429001,232771,148,794068.5946
9/25/2018,7.15263E+12,653042,0.527544318,252662,169,773487.3018
9/26/2018,7.15263E+12,624467,0.524498965,244200,139,894936.2086
9/27/2018,7.15263E+12,642476,0.642245544,251227,143,887769.7133
9/28/2018,7.15263E+12,654875,0.752245086,248966,154,835734.5195
9/29/2018,7.15263E+12,564628,0.573211527,222847,152,709309.6184
9/30/2018,7.15263E+12,514766,0.491201086,202606,163,610653.1472
10/1/2018,7.15263E+12,688212,0.58705872,246557,158,877514.6392
10/2/2018,7.15263E+12,660448,0.690675543,240379,137,992681.7153
10/3/2018,7.15263E+12,695230,0.572627302,243276,145,840671.7586
10/4/2018,7.37435E+12,653916,0.497955066,248357,150,812214.56
10/5/2018,7.45497E+12,686857,0.580584717,241297,130,975966.1308
